language_name,year,quarter,count,lag_count,qoq_change
C,2020,1,33533,31651.0,0.05946099649300174
C,2020,2,37046,33533.0,0.10476247278799988
C,2020,3,30573,37046.0,-0.1747287156508125
C,2020,4,32716,30573.0,0.07009452785137205
C,2021,1,34126,32716.0,0.043098178261401054
C,2021,2,30580,34126.0,-0.10390904295844805
C,2021,3,26528,30580.0,-0.1325049051667757
C,2021,4,22792,26528.0,-0.14083232810615198
C,2022,1,152,22792.0,-0.9933309933309933
C#,2012,1,1551,291.0,4.329896907216495
C#,2012,2,1833,1551.0,0.18181818181818188
C#,2012,3,1887,1833.0,0.029459901800327426
C#,2012,4,2379,1887.0,0.2607313195548491
C#,2013,1,3665,2379.0,0.5405632618747374
C#,2013,2,4497,3665.0,0.22701227830832194
C#,2013,3,5074,4497.0,0.12830776072937522
C#,2013,4,7461,5074.0,0.47043752463539623
C#,2014,1,7955,7461.0,0.06621096367779122
C#,2014,2,10549,7955.0,0.3260842237586423
C#,2014,3,11871,10549.0,0.12531993553891363
C#,2014,4,14199,11871.0,0.19610816274955778
C#,2015,1,22963,14199.0,0.617226565251074
C#,2015,2,28183,22963.0,0.22732221399642905
C#,2015,3,33214,28183.0,0.17851186885711234
C#,2015,4,39029,33214.0,0.1750767748539772
C#,2016,1,40577,39029.0,0.03966281482999823
C#,2016,2,43169,40577.0,0.06387855188900127
C#,2016,3,43185,43169.0,0.00037063633625988857
C#,2016,4,45681,43185.0,0.057797846474470393
C#,2017,1,54073,45681.0,0.18370876294301786
C#,2017,2,53596,54073.0,-0.008821408096462147
C#,2017,3,51805,53596.0,-0.033416672886036225
C#,2017,4,50023,51805.0,-0.034398224109641884
C#,2018,1,41924,50023.0,-0.16190552345920872
C#,2018,2,33633,41924.0,-0.19776261807079476
C#,2018,3,34080,33633.0,0.013290518241013238
C#,2018,4,34389,34080.0,0.00906690140845079
C#,2019,1,39355,34389.0,0.14440664165867
C#,2019,2,41665,39355.0,0.058696480752127966
C#,2019,3,37212,41665.0,-0.10687627505100206
C#,2019,4,41040,37212.0,0.10287004192196059
C#,2020,1,42113,41040.0,0.02614522417153986
C#,2020,2,45316,42113.0,0.076057274475815
C#,2020,3,41563,45316.0,-0.08281843057639682
C#,2020,4,39853,41563.0,-0.04114236219714651
C#,2021,1,38167,39853.0,-0.04230547261184858
C#,2021,2,35801,38167.0,-0.06199072497183433
C#,2021,3,32354,35801.0,-0.09628222675344267
C#,2021,4,24426,32354.0,-0.24503925326080234
C#,2022,1,187,24426.0,-0.9923442233685417
C++,2011,4,831,181.0,3.5911602209944755
C++,2012,1,4942,831.0,4.94705174488568
C++,2012,2,4423,4942.0,-0.10501821125050592
C++,2012,3,4894,4423.0,0.10648880850101738
C++,2012,4,5861,4894.0,0.19758888434818145
C++,2013,1,7240,5861.0,0.23528408121480981
C++,2013,2,9943,7240.0,0.37334254143646417
C++,2013,3,11878,9943.0,0.19460927285527507
C++,2013,4,15174,11878.0,0.27748779255766953
C++,2014,1,20710,15174.0,0.3648345854751549
C++,2014,2,24380,20710.0,0.1772090777402222
C++,2014,3,29235,24380.0,0.19913863822805578
C++,2014,4,32035,29235.0,0.09577561142466218
C++,2015,1,39024,32035.0,0.21816762915561094
C++,2015,2,44827,39024.0,0.14870336203362045
C++,2015,3,47984,44827.0,0.07042630557476515
C++,2015,4,57276,47984.0,0.1936478826275425
C++,2016,1,67634,57276.0,0.18084363433200634
C++,2016,2,69711,67634.0,0.030709406511517878
C++,2016,3,66654,69711.0,-0.043852476653612804
C++,2016,4,70054,66654.0,0.05100969184144977
C++,2017,1,78129,70054.0,0.11526822165757844
C++,2017,2,83233,78129.0,0.06532785521381301
C++,2017,3,83317,83233.0,0.001009215094974314
C++,2017,4,90097,83317.0,0.0813759496861386
C++,2018,1,80650,90097.0,-0.10485365772445254
C++,2018,2,70421,80650.0,-0.1268319900805952
C++,2018,3,69797,70421.0,-0.008860993169651055
C++,2018,4,65836,69797.0,-0.05675029012708288
C++,2019,1,76323,65836.0,0.15928975028859593
C++,2019,2,77842,76323.0,0.01990225751084207
C++,2019,3,75354,77842.0,-0.03196217980010796
C++,2019,4,75606,75354.0,0.0033442153037661626
C++,2020,1,81831,75606.0,0.08233473533846514
C++,2020,2,89203,81831.0,0.09008810841857007
C++,2020,3,79773,89203.0,-0.10571393338789059
C++,2020,4,78677,79773.0,-0.01373898436814458
C++,2021,1,73674,78677.0,-0.0635891048209769
C++,2021,2,69948,73674.0,-0.05057415098949425
C++,2021,3,62522,69948.0,-0.10616457940184132
C++,2021,4,48447,62522.0,-0.22512075749336236
C++,2022,1,349,48447.0,-0.9927962515738848
CMake,2014,2,109,262.0,-0.583969465648855
CMake,2014,3,205,109.0,0.8807339449541285
CMake,2014,4,492,205.0,1.4
CMake,2015,1,315,492.0,-0.3597560975609756
CMake,2015,2,488,315.0,0.5492063492063493
CMake,2015,3,806,488.0,0.651639344262295
CMake,2015,4,641,806.0,-0.20471464019851116
CMake,2016,1,638,641.0,-0.004680187207488307
CMake,2016,2,937,638.0,0.4686520376175549
CMake,2016,3,635,937.0,-0.3223052294557097
CMake,2016,4,1059,635.0,0.667716535433071
CMake,2017,1,815,1059.0,-0.23040604343720494
CMake,2017,2,1073,815.0,0.31656441717791406
CMake,2017,3,1115,1073.0,0.03914259086672889
CMake,2017,4,998,1115.0,-0.104932735426009
CMake,2018,1,785,998.0,-0.21342685370741488
CMake,2018,2,531,785.0,-0.32356687898089176
CMake,2018,3,406,531.0,-0.2354048964218456
CMake,2018,4,567,406.0,0.39655172413793105
CMake,2019,1,520,567.0,-0.08289241622574961
CMake,2019,2,457,520.0,-0.12115384615384617
CMake,2019,3,281,457.0,-0.38512035010940915
CMake,2019,4,416,281.0,0.4804270462633451
CMake,2020,1,422,416.0,0.014423076923076872
CMake,2020,2,432,422.0,0.023696682464454888
CMake,2020,3,294,432.0,-0.3194444444444444
CMake,2020,4,250,294.0,-0.1496598639455783
CMake,2021,1,257,250.0,0.028000000000000025
CMake,2021,2,118,257.0,-0.5408560311284047
CMake,2021,3,157,118.0,0.3305084745762712
CMake,2021,4,126,157.0,-0.197452229299363
CSS,2012,2,531,197.0,1.6954314720812182
CSS,2012,3,698,531.0,0.31450094161958564
CSS,2012,4,904,698.0,0.2951289398280803
CSS,2013,1,1865,904.0,1.0630530973451329
CSS,2013,2,2289,1865.0,0.2273458445040215
CSS,2013,3,4448,2289.0,0.9432066404543469
CSS,2013,4,6774,4448.0,0.522931654676259
CSS,2014,1,8651,6774.0,0.2770888692057869
CSS,2014,2,10680,8651.0,0.23453935961160566
CSS,2014,3,11732,10680.0,0.09850187265917598
CSS,2014,4,13352,11732.0,0.13808387316740545
CSS,2015,1,16878,13352.0,0.2640802875973638
CSS,2015,2,18224,16878.0,0.07974878540111385
CSS,2015,3,24588,18224.0,0.34920983318700616
CSS,2015,4,26552,24588.0,0.07987636245322927
CSS,2016,1,34210,26552.0,0.28841518529677623
CSS,2016,2,31216,34210.0,-0.08751826951183861
CSS,2016,3,26991,31216.0,-0.13534725781650436
CSS,2016,4,28675,26991.0,0.062391167426179006
CSS,2017,1,30705,28675.0,0.0707933740191804
CSS,2017,2,35449,30705.0,0.15450252401888953
CSS,2017,3,29659,35449.0,-0.16333323930153176
CSS,2017,4,25131,29659.0,-0.15266866718365424
CSS,2018,1,14715,25131.0,-0.41446818670168317
CSS,2018,2,9598,14715.0,-0.3477404009514101
CSS,2018,3,9907,9598.0,0.032194207126484686
CSS,2018,4,10438,9907.0,0.053598465731301115
CSS,2019,1,9828,10438.0,-0.0584403142364438
CSS,2019,2,10087,9828.0,0.026353276353276334
CSS,2019,3,8554,10087.0,-0.15197779319916727
CSS,2019,4,11537,8554.0,0.34872574234276366
CSS,2020,1,11298,11537.0,-0.020715957354598302
CSS,2020,2,11523,11298.0,0.019915029208709578
CSS,2020,3,10631,11523.0,-0.07741039659810811
CSS,2020,4,8403,10631.0,-0.20957576897751862
CSS,2021,1,8459,8403.0,0.006664286564322275
CSS,2021,2,9336,8459.0,0.10367655751270832
CSS,2021,3,8242,9336.0,-0.11718080548414733
CSS,2021,4,3991,8242.0,-0.5157728706624606
Clojure,2012,2,361,188.0,0.9202127659574468
Clojure,2012,3,523,361.0,0.44875346260387805
Clojure,2012,4,602,523.0,0.15105162523900573
Clojure,2013,1,643,602.0,0.06810631229235886
Clojure,2013,2,640,643.0,-0.004665629860031051
Clojure,2013,3,720,640.0,0.125
Clojure,2013,4,855,720.0,0.1875
Clojure,2014,1,1724,855.0,1.0163742690058482
Clojure,2014,2,1698,1724.0,-0.015081206496519672
Clojure,2014,3,2482,1698.0,0.4617196702002355
Clojure,2014,4,2734,2482.0,0.10153102336825137
Clojure,2015,1,3488,2734.0,0.27578639356254575
Clojure,2015,2,3800,3488.0,0.08944954128440363
Clojure,2015,3,4907,3800.0,0.2913157894736842
Clojure,2015,4,5971,4907.0,0.216833095577746
Clojure,2016,1,5091,5971.0,-0.14737899849271474
Clojure,2016,2,5408,5091.0,0.06226674523669229
Clojure,2016,3,4867,5408.0,-0.10003698224852076
Clojure,2016,4,4895,4867.0,0.005753030614341403
Clojure,2017,1,5519,4895.0,0.12747701736465777
Clojure,2017,2,5122,5519.0,-0.07193332125385032
Clojure,2017,3,4556,5122.0,-0.1105037094884811
Clojure,2017,4,4708,4556.0,0.03336259877085168
Clojure,2018,1,3970,4708.0,-0.1567544604927783
Clojure,2018,2,3576,3970.0,-0.09924433249370279
Clojure,2018,3,3489,3576.0,-0.02432885906040272
Clojure,2018,4,3382,3489.0,-0.030667813126970533
Clojure,2019,1,3073,3382.0,-0.09136605558840927
Clojure,2019,2,2799,3073.0,-0.08916368369671335
Clojure,2019,3,2670,2799.0,-0.04608788853161838
Clojure,2019,4,2389,2670.0,-0.10524344569288391
Clojure,2020,1,2258,2389.0,-0.05483465885307659
Clojure,2020,2,2420,2258.0,0.07174490699734282
Clojure,2020,3,2553,2420.0,0.05495867768595031
Clojure,2020,4,2168,2553.0,-0.15080297688993338
Clojure,2021,1,1724,2168.0,-0.2047970479704797
Clojure,2021,2,1652,1724.0,-0.04176334106728541
Clojure,2021,3,1725,1652.0,0.04418886198547223
Clojure,2021,4,1005,1725.0,-0.4173913043478261
CodeQL,2020,2,1003,120.0,7.3583333333333325
CodeQL,2020,3,1011,1003.0,0.007976071784645988
CodeQL,2020,4,953,1011.0,-0.05736894164193862
CodeQL,2021,1,1143,953.0,0.19937040923399785
CodeQL,2021,2,885,1143.0,-0.22572178477690286
CodeQL,2021,3,868,885.0,-0.019209039548022555
CodeQL,2021,4,790,868.0,-0.08986175115207373
CoffeeScript,2012,2,638,368.0,0.7336956521739131
CoffeeScript,2012,3,945,638.0,0.4811912225705328
CoffeeScript,2012,4,993,945.0,0.050793650793650835
CoffeeScript,2013,1,1582,993.0,0.5931520644511581
CoffeeScript,2013,2,1635,1582.0,0.03350189633375478
CoffeeScript,2013,3,2004,1635.0,0.22568807339449548
CoffeeScript,2013,4,3670,2004.0,0.8313373253493015
CoffeeScript,2014,1,4564,3670.0,0.24359673024523154
CoffeeScript,2014,2,5792,4564.0,0.2690622261174409
CoffeeScript,2014,3,6112,5792.0,0.05524861878453047
CoffeeScript,2014,4,5697,6112.0,-0.06789921465968585
CoffeeScript,2015,1,6802,5697.0,0.19396173424609442
CoffeeScript,2015,2,8071,6802.0,0.18656277565421941
CoffeeScript,2015,3,8613,8071.0,0.06715400817742534
CoffeeScript,2015,4,8830,8613.0,0.025194473470335543
CoffeeScript,2016,1,9333,8830.0,0.056964892412231016
CoffeeScript,2016,2,8248,9333.0,-0.11625415193399768
CoffeeScript,2016,3,6562,8248.0,-0.2044131910766246
CoffeeScript,2016,4,7360,6562.0,0.12160926546784512
CoffeeScript,2017,1,6523,7360.0,-0.1137228260869565
CoffeeScript,2017,2,5056,6523.0,-0.22489652000613214
CoffeeScript,2017,3,3677,5056.0,-0.272745253164557
CoffeeScript,2017,4,3499,3677.0,-0.0484090290998096
CoffeeScript,2018,1,2528,3499.0,-0.2775078593883967
CoffeeScript,2018,2,1878,2528.0,-0.257120253164557
CoffeeScript,2018,3,2295,1878.0,0.22204472843450485
CoffeeScript,2018,4,1770,2295.0,-0.2287581699346405
CoffeeScript,2019,1,1417,1770.0,-0.1994350282485876
CoffeeScript,2019,2,1471,1417.0,0.038108680310515064
CoffeeScript,2019,3,1715,1471.0,0.16587355540448678
CoffeeScript,2019,4,1550,1715.0,-0.09620991253644318
CoffeeScript,2020,1,1707,1550.0,0.10129032258064519
CoffeeScript,2020,2,1379,1707.0,-0.19214997070884587
CoffeeScript,2020,3,1553,1379.0,0.1261783901377811
CoffeeScript,2020,4,1606,1553.0,0.0341274951706374
CoffeeScript,2021,1,1698,1606.0,0.05728518057285181
CoffeeScript,2021,2,1420,1698.0,-0.1637220259128387
CoffeeScript,2021,3,1280,1420.0,-0.09859154929577463
CoffeeScript,2021,4,591,1280.0,-0.53828125
ColdFusion,2012,2,125,211.0,-0.4075829383886256
ColdFusion,2012,3,106,125.0,-0.15200000000000002
ColdFusion,2012,4,138,106.0,0.3018867924528301
ColdFusion,2013,1,105,138.0,-0.23913043478260865
ColdFusion,2013,2,117,105.0,0.11428571428571432
ColdFusion,2013,3,159,117.0,0.35897435897435903
ColdFusion,2013,4,262,159.0,0.6477987421383649
ColdFusion,2014,1,126,262.0,-0.5190839694656488
ColdFusion,2014,2,198,126.0,0.5714285714285714
ColdFusion,2014,3,219,198.0,0.10606060606060597
ColdFusion,2014,4,227,219.0,0.0365296803652968
ColdFusion,2015,1,310,227.0,0.36563876651982374
ColdFusion,2015,2,129,310.0,-0.5838709677419355
ColdFusion,2015,3,236,129.0,0.8294573643410852
ColdFusion,2015,4,252,236.0,0.06779661016949157
ColdFusion,2016,1,391,252.0,0.5515873015873016
ColdFusion,2016,2,296,391.0,-0.24296675191815853
ColdFusion,2016,3,185,296.0,-0.375
ColdFusion,2016,4,221,185.0,0.1945945945945946
ColdFusion,2017,1,168,221.0,-0.23981900452488691
ColdFusion,2017,2,125,168.0,-0.25595238095238093
ColdFusion,2017,3,103,125.0,-0.17600000000000005
ColdFusion,2017,4,197,103.0,0.912621359223301
ColdFusion,2018,1,161,197.0,-0.18274111675126903
ColdFusion,2018,2,103,161.0,-0.36024844720496896
ColdFusion,2019,2,146,103.0,0.41747572815533984
ColdFusion,2019,3,193,146.0,0.32191780821917804
Common Lisp,2013,2,332,103.0,2.2233009708737863
Common Lisp,2013,3,139,332.0,-0.5813253012048193
Common Lisp,2014,1,141,139.0,0.014388489208633004
Common Lisp,2014,2,113,141.0,-0.1985815602836879
Common Lisp,2014,3,240,113.0,1.1238938053097347
Common Lisp,2014,4,252,240.0,0.050000000000000044
Common Lisp,2015,1,337,252.0,0.3373015873015872
Common Lisp,2015,2,277,337.0,-0.17804154302670627
Common Lisp,2015,3,265,277.0,-0.04332129963898912
Common Lisp,2015,4,566,265.0,1.1358490566037736
Common Lisp,2016,1,638,566.0,0.12720848056537104
Common Lisp,2016,2,1309,638.0,1.0517241379310347
Common Lisp,2016,3,375,1309.0,-0.7135217723453018
Common Lisp,2016,4,493,375.0,0.31466666666666665
Common Lisp,2017,1,422,493.0,-0.14401622718052742
Common Lisp,2017,2,529,422.0,0.25355450236966814
Common Lisp,2017,3,917,529.0,0.7334593572778827
Common Lisp,2017,4,421,917.0,-0.5408942202835332
Common Lisp,2018,1,352,421.0,-0.16389548693586697
Common Lisp,2018,2,247,352.0,-0.2982954545454546
Common Lisp,2018,3,382,247.0,0.5465587044534412
Common Lisp,2018,4,194,382.0,-0.4921465968586387
Common Lisp,2019,1,172,194.0,-0.11340206185567014
Common Lisp,2019,2,243,172.0,0.41279069767441867
Common Lisp,2019,3,168,243.0,-0.308641975308642
Common Lisp,2019,4,257,168.0,0.5297619047619047
Common Lisp,2020,1,188,257.0,-0.2684824902723736
Common Lisp,2020,2,421,188.0,1.2393617021276597
Common Lisp,2020,3,523,421.0,0.24228028503562937
Common Lisp,2020,4,251,523.0,-0.5200764818355641
Common Lisp,2021,1,277,251.0,0.10358565737051784
Common Lisp,2021,2,207,277.0,-0.25270758122743686
Common Lisp,2021,3,147,207.0,-0.28985507246376807
Common Workflow Language,2014,3,102,107.0,-0.04672897196261683
Common Workflow Language,2015,4,105,102.0,0.02941176470588225
Common Workflow Language,2016,3,130,105.0,0.23809523809523814
Common Workflow Language,2017,1,120,130.0,-0.07692307692307687
Common Workflow Language,2017,2,200,120.0,0.6666666666666667
Common Workflow Language,2017,3,198,200.0,-0.010000000000000009
Common Workflow Language,2017,4,173,198.0,-0.1262626262626263
Common Workflow Language,2018,1,131,173.0,-0.24277456647398843
Coq,2017,1,100,223.0,-0.5515695067264574
Coq,2017,4,124,100.0,0.24
Coq,2018,1,220,124.0,0.7741935483870968
Coq,2018,2,122,220.0,-0.44545454545454544
Coq,2018,4,388,122.0,2.180327868852459
Coq,2019,1,471,388.0,0.21391752577319578
Coq,2019,2,300,471.0,-0.36305732484076436
Coq,2019,3,298,300.0,-0.00666666666666671
Coq,2019,4,241,298.0,-0.1912751677852349
Coq,2020,1,234,241.0,-0.02904564315352698
Coq,2020,2,246,234.0,0.05128205128205132
Coq,2020,3,182,246.0,-0.26016260162601623
Coq,2020,4,191,182.0,0.0494505494505495
Coq,2021,1,621,191.0,2.25130890052356
Coq,2021,2,429,621.0,-0.3091787439613527
Coq,2021,3,293,429.0,-0.31701631701631705
Coq,2021,4,168,293.0,-0.42662116040955633
Crystal,2015,4,273,170.0,0.6058823529411765
Crystal,2016,1,456,273.0,0.6703296703296704
